ID Cliente;Escolaridade;Tem Filhos;Salário;Idade;Estado;Estado Civil;Profissão;Hobbies (Código);Número de Cartões de Crédito
1241;Pós-Graduação;Sim;4651.53;75.24;MT;Casado;Professor;XRRDG;0
1242;Médio;Sim;7643.86;40.36;PB;Casado;Médico;WZA;1
1243;Fundamental;Não;1959.1;70.14;TO;Casado;Artista;L;2
1244;Médio;Não;6479.33;71.72;SC;Viúvo;Professor;BBF;3
1245;Fundamental;Não;8478.62;76.52;RO;Viúvo;Advogado;PO;3
1246;Médio;Não;7379.89;58.04;AP;Casado;Engenheiro;ZI;3
1247;Médio;Não;3765.03;38.22;CE;Solteiro;Outros;ZQ;0
1248;Fundamental;Não;2577.91;33.99;SP;Viúvo;Artista;L;2
1249;Fundamental;Não;7703.58;42.64;PR;Casado;Professor;IGE;3
1250;Fundamental;Sim;3383.55;74.96;SC;Solteiro;Advogado;D;0
1251;Médio;Não;6243.77;61.32;PI;Casado;Engenheiro;M;0
1252;Pós-Graduação;Sim;6484.79;48.36;RS;Solteiro;Outros;CUG;1
1253;Pós-Graduação;Não;1145.56;28.66;DF;Casado;Professor;NPDOQ;2
1254;Superior;Não;8354.77;74.55;BA;Solteiro;Outros;IQADS;0
1255;Médio;Sim;1359.4;25.88;AP;Viúvo;Advogado;GVNB;2
1256;Pós-Graduação;Não;7752.76;62.44;RS;Divorciado;Estudante;KVMQ;1
1257;Pós-Graduação;Não;7680.57;51.73;AM;Divorciado;Professor;ISU;1
1258;Fundamental;Não;2235.0;68.67;DF;Viúvo;Professor;SKL;3
1259;Fundamental;Sim;2963.62;52.86;CE;Divorciado;Médico;J;0
1260;Superior;Não;4020.69;78.15;RJ;Casado;Advogado;A;3
1261;Médio;Sim;1075.07;28.67;MS;Casado;Empresário;CZET;2
1262;Pós-Graduação;Sim;9629.44;45.83;RS;Solteiro;Médico;RW;2
1263;Superior;Sim;2436.48;40.69;RS;Casado;Outros;SXZJ;2
1264;Fundamental;Sim;7120.64;40.25;MT;Viúvo;Estudante;EHCDR;2
1265;Médio;Sim;6432.26;29.0;MG;Casado;Advogado;YSYY;3
1266;Médio;Sim;1452.55;78.18;AP;Solteiro;Médico;IXEZB;2
1267;Médio;Não;8175.56;66.1;RN;Viúvo;Advogado;BDHGY;2
1268;Superior;Sim;4718.49;75.37;PA;Viúvo;Empresário;ZVX;3
1269;Médio;Sim;6181.53;70.97;GO;Casado;Outros;ELQK;0
1270;Pós-Graduação;Não;1137.27;60.67;MG;Casado;Artista;T;1
1271;Fundamental;Não;5976.4;64.25;TO;Solteiro;Médico;XYWAV;1
1272;Pós-Graduação;Sim;7112.77;63.85;MA;Viúvo;Professor;W;1
1273;Médio;Sim;9684.24;69.1;SC;Viúvo;Outros;N;2
1274;Superior;Sim;1573.72;58.88;TO;Divorciado;Artista;CABT;3
1275;Pós-Graduação;Sim;3183.75;54.23;AP;Solteiro;Artista;V;1
1276;Pós-Graduação;Não;4571.18;73.26;MA;Solteiro;Engenheiro;DFUY;2
1277;Superior;Sim;6717.9;24.12;PI;Solteiro;Outros;MZEPD;0
1278;Médio;Sim;9647.16;23.43;RO;Solteiro;Empresário;CSDVL;0
1279;Fundamental;Não;9159.6;25.75;RS;Viúvo;Artista;AGW;2
1280;Médio;Não;3767.96;37.59;SP;Solteiro;Artista;BKQB;3
1281;Pós-Graduação;Não;1232.51;38.04;MG;Casado;Estudante;R;3
1282;Superior;Sim;2972.29;18.54;MG;Casado;Artista;YRPYI;0
1283;Fundamental;Sim;8324.87;36.22;RS;Viúvo;Artista;XS;0
1284;Médio;Não;8798.7;64.65;PB;Solteiro;Artista;DKVK;1
1285;Superior;Não;5001.7;58.61;PB;Viúvo;Médico;SWSXZ;2
1286;Fundamental;Sim;6661.84;71.63;RS;Casado;Empresário;CZMD;1
1287;Médio;Não;3241.53;72.32;AM;Solteiro;Engenheiro;MW;3
1288;Superior;Sim;6278.59;21.92;PI;Viúvo;Empresário;NPM;0
1289;Pós-Graduação;Não;7612.49;23.68;PI;Solteiro;Professor;IAZUG;1
1290;Pós-Graduação;Não;9497.21;39.89;RS;Viúvo;Artista;VRPGF;3
1291;Fundamental;Sim;7272.03;43.49;RJ;Solteiro;Professor;VVBHV;1
1292;Pós-Graduação;Não;5120.84;72.98;RS;Solteiro;Médico;QX;0
1293;Pós-Graduação;Não;6848.19;28.32;RJ;Divorciado;Empresário;W;1
1294;Médio;Sim;8441.11;26.09;SE;Divorciado;Médico;XISJ;2
1295;Médio;Sim;9757.7;69.27;AC;Divorciado;Advogado;OIMR;3
1296;Pós-Graduação;Não;9059.49;49.4;AP;Divorciado;Médico;REIMJ;2
1297;Fundamental;Sim;3134.95;57.9;RO;Casado;Outros;OXK;0
1298;Pós-Graduação;Não;5072.93;71.6;RN;Viúvo;Artista;HGW;0
1299;Superior;Sim;9246.29;61.91;DF;Viúvo;Outros;YWV;2
1300;Fundamental;Sim;3727.92;48.15;ES;Solteiro;Outros;BOIN;3
1301;Médio;Não;2833.25;57.02;SC;Casado;Advogado;JZ;0
1302;Médio;Sim;6584.22;56.59;RS;Solteiro;Professor;J;1
1303;Fundamental;Sim;8860.4;77.8;SC;Divorciado;Professor;OHLJP;3
1304;Médio;Não;1935.55;56.52;DF;Viúvo;Empresário;EUMG;1
1305;Médio;Não;6600.34;21.84;CE;Divorciado;Médico;S;2
1306;Médio;Não;5118.28;50.38;PI;Viúvo;Engenheiro;KD;0
1307;Superior;Sim;9857.67;39.29;MG;Viúvo;Professor;QOQ;3
1308;Pós-Graduação;Não;4629.07;51.66;RR;Solteiro;Médico;CN;2
1309;Superior;Sim;5085.34;46.87;CE;Divorciado;Advogado;VLOHY;2
1310;Médio;Não;3521.66;67.65;PB;Divorciado;Empresário;KKXMN;1
1311;Fundamental;Não;5432.33;46.68;TO;Solteiro;Empresário;JQFBV;2
1312;Fundamental;Sim;5056.94;28.78;MS;Viúvo;Advogado;F;2
1313;Superior;Não;3511.0;57.11;GO;Solteiro;Professor;Q;0
1314;Superior;Sim;5785.7;63.06;PB;Viúvo;Médico;LSLTL;0
1315;Pós-Graduação;Não;9715.38;30.08;MG;Solteiro;Médico;FQ;2
1316;Fundamental;Sim;7789.49;47.91;AC;Divorciado;Engenheiro;VF;1
1317;Fundamental;Não;6997.98;25.88;ES;Divorciado;Outros;U;2
1318;Superior;Sim;2475.3;39.47;TO;Viúvo;Engenheiro;THOOF;3
1319;Pós-Graduação;Não;7696.18;43.18;TO;Divorciado;Médico;UZ;1
1320;Pós-Graduação;Não;5673.82;57.2;PI;Solteiro;Estudante;B;3
1321;Superior;Sim;6547.59;64.69;RR;Viúvo;Engenheiro;FF;1
1322;Superior;Sim;5460.67;73.31;RR;Casado;Empresário;FYGMI;2
1323;Pós-Graduação;Não;2572.28;25.33;RS;Casado;Engenheiro;XY;0
1324;Pós-Graduação;Não;1348.84;42.3;ES;Solteiro;Advogado;LKS;1
1325;Pós-Graduação;Não;5645.8;27.18;RR;Solteiro;Artista;R;0
1326;Médio;Sim;1984.05;45.12;PA;Solteiro;Empresário;S;3
1327;Médio;Não;8269.17;41.86;TO;Divorciado;Estudante;IKET;0
1328;Fundamental;Sim;7542.88;54.46;PI;Viúvo;Professor;RX;0
1329;Pós-Graduação;Não;7456.66;44.89;MT;Viúvo;Estudante;GU;0
1330;Fundamental;Sim;9057.62;42.48;AM;Casado;Empresário;IIT;1
1331;Superior;Não;2030.36;41.46;DF;Viúvo;Engenheiro;NHO;1
1332;Médio;Sim;3711.89;43.64;RR;Solteiro;Engenheiro;JZ;1
1333;Fundamental;Sim;1102.45;24.49;PR;Viúvo;Empresário;J;2
1334;Fundamental;Não;9588.39;20.37;MT;Divorciado;Professor;VVUF;0
1335;Pós-Graduação;Não;4582.94;50.58;GO;Solteiro;Estudante;AZ;1
1336;Médio;Não;5156.41;25.14;RO;Viúvo;Médico;ILGP;1
1337;Fundamental;Não;5532.47;42.17;MG;Casado;Médico;KVKH;1
1338;Médio;Sim;8799.61;47.99;GO;Divorciado;Empresário;KJW;3
1339;Superior;Não;8974.59;63.77;MT;Solteiro;Estudante;DH;2
1340;Superior;Sim;7816.72;38.11;ES;Casado;Professor;VBUGF;0
1341;Superior;Sim;1416.86;72.91;PR;Viúvo;Engenheiro;RBH;1
1342;Médio;Não;2344.07;44.39;AC;Casado;Médico;L;1
1343;Superior;Não;1467.2;58.96;AC;Divorciado;Artista;WTQD;3
1344;Médio;Não;2847.28;21.37;SC;Casado;Professor;GK;0
1345;Pós-Graduação;Sim;4316.95;65.86;AP;Viúvo;Engenheiro;M;0
1346;Fundamental;Não;9414.49;72.02;AL;Divorciado;Engenheiro;BTS;3
1347;Superior;Sim;9231.92;31.55;RJ;Divorciado;Engenheiro;TTP;1
1348;Superior;Sim;3979.4;36.49;PB;Casado;Engenheiro;UIBA;2
1349;Superior;Sim;9826.09;24.06;AC;Divorciado;Engenheiro;C;2
1350;Pós-Graduação;Não;7114.83;64.83;MA;Solteiro;Estudante;CNBAF;0
1351;Fundamental;Não;8468.82;78.79;BA;Solteiro;Médico;JJEE;2
1352;Fundamental;Não;8878.84;52.51;PE;Viúvo;Outros;BZR;2
1353;Fundamental;Não;3687.7;36.79;MS;Casado;Outros;LQZZV;2
1354;Superior;Sim;9911.6;69.54;SE;Solteiro;Médico;GJVF;1
1355;Fundamental;Sim;6318.03;55.21;ES;Casado;Advogado;PY;3
1356;Superior;Não;1447.0;67.31;AP;Viúvo;Artista;L;1
1357;Fundamental;Não;9398.38;31.34;MA;Divorciado;Estudante;RZN;3
1358;Médio;Sim;1620.11;32.56;AM;Viúvo;Engenheiro;DXLF;1
1359;Fundamental;Não;5134.11;54.26;MA;Divorciado;Professor;KOC;3
1360;Pós-Graduação;Sim;9000.95;39.78;MT;Solteiro;Professor;EE;1
1361;Fundamental;Não;7167.21;54.68;AM;Viúvo;Advogado;LV;1
1362;Médio;Sim;2344.97;33.84;PB;Divorciado;Outros;SDX;0
1363;Superior;Sim;5652.61;79.51;MS;Solteiro;Professor;R;1
1364;Superior;Não;2996.78;61.45;PE;Casado;Médico;LCG;0
1365;Superior;Não;8626.51;47.83;MT;Viúvo;Engenheiro;VZEQ;3
1366;Pós-Graduação;Não;8068.63;66.53;MS;Casado;Artista;FM;0
1367;Superior;Não;3205.22;65.84;BA;Casado;Engenheiro;W;3
1368;Médio;Não;9706.94;45.29;PB;Viúvo;Estudante;FO;3
1369;Médio;Não;4292.69;70.58;AP;Solteiro;Estudante;HIUO;1
1370;Médio;Sim;4887.41;23.59;MA;Divorciado;Estudante;FQU;3
1371;Pós-Graduação;Não;3873.41;27.73;CE;Casado;Engenheiro;JVI;3
1372;Pós-Graduação;Não;6818.09;19.8;SC;Viúvo;Professor;B;2
1373;Médio;Sim;3082.93;65.06;TO;Solteiro;Advogado;CT;3
1374;Fundamental;Sim;8951.32;74.88;BA;Viúvo;Médico;R;3
1375;Médio;Não;6352.74;33.66;MS;Divorciado;Outros;EEQDX;1
1376;Superior;Não;1198.91;62.22;MT;Viúvo;Empresário;QHUIV;2
1377;Pós-Graduação;Não;4529.04;47.93;RR;Viúvo;Empresário;AEV;2
1378;Pós-Graduação;Não;9978.83;66.58;AM;Casado;Advogado;XTJOJ;3
1379;Fundamental;Sim;4485.67;70.86;MG;Casado;Estudante;RAAHO;1
1380;Superior;Não;7858.75;41.17;PR;Viúvo;Empresário;JZR;3
1381;Superior;Sim;4057.59;30.57;SE;Solteiro;Professor;UXQX;2
1382;Fundamental;Sim;9732.73;39.6;PI;Viúvo;Engenheiro;VJI;3
1383;Médio;Sim;6786.4;65.84;SE;Divorciado;Estudante;SA;1
1384;Pós-Graduação;Não;3676.68;55.56;RJ;Solteiro;Professor;NJD;2
1385;Médio;Sim;4739.7;25.09;TO;Solteiro;Professor;JXD;1
1386;Superior;Não;7969.52;27.42;AP;Viúvo;Médico;YOQ;3
1387;Superior;Não;9229.74;41.15;SP;Casado;Empresário;BE;1
1388;Superior;Sim;5011.69;24.3;PA;Divorciado;Empresário;NEO;0
1389;Superior;Não;9574.54;43.51;ES;Solteiro;Engenheiro;XCVEH;0
1390;Superior;Não;5429.16;35.47;AC;Viúvo;Empresário;PPF;2
1391;Fundamental;Não;2134.49;43.97;PR;Casado;Artista;XA;1
1392;Fundamental;Não;4884.25;76.77;TO;Solteiro;Estudante;ZMHY;1
1393;Médio;Não;3454.9;38.61;SC;Casado;Estudante;E;0
1394;Superior;Sim;1628.47;50.1;AL;Casado;Engenheiro;RALR;1
1395;Superior;Não;4455.72;62.7;AM;Casado;Médico;H;1
1396;Médio;Não;5200.01;35.98;RS;Casado;Artista;V;2
1397;Superior;Sim;1862.96;79.79;PR;Casado;Médico;LDICR;3
1398;Médio;Sim;8393.2;62.78;RN;Solteiro;Professor;JPGER;1
1399;Pós-Graduação;Não;5372.51;57.87;AM;Casado;Estudante;H;3
1400;Superior;Sim;2693.48;18.5;MA;Viúvo;Artista;J;2
1401;Médio;Não;9423.16;27.55;RJ;Viúvo;Engenheiro;IO;3
1402;Superior;Sim;5147.25;63.38;RS;Viúvo;Engenheiro;ZOH;0
1403;Pós-Graduação;Sim;4278.59;34.45;TO;Solteiro;Médico;QYIZ;1
1404;Superior;Sim;5212.36;48.32;RN;Casado;Outros;EQ;0
1405;Pós-Graduação;Não;7477.6;46.9;SP;Solteiro;Estudante;BVMNR;0
1406;Superior;Sim;9156.28;29.86;AM;Divorciado;Estudante;KRX;2
1407;Pós-Graduação;Sim;7853.33;75.08;MT;Viúvo;Estudante;N;0
1408;Pós-Graduação;Não;4662.77;60.43;AP;Viúvo;Estudante;PB;2
1409;Fundamental;Não;6687.54;51.95;RO;Divorciado;Advogado;XARFI;2
1410;Fundamental;Não;6305.56;52.86;TO;Viúvo;Engenheiro;HPC;1
1411;Pós-Graduação;Sim;9013.67;50.12;PB;Divorciado;Empresário;GNXFG;0
1412;Médio;Não;2403.24;51.59;RS;Casado;Estudante;PQ;2
1413;Superior;Sim;7099.02;77.2;RR;Viúvo;Engenheiro;LRG;0
1414;Pós-Graduação;Sim;1042.5;35.71;PR;Viúvo;Estudante;OFJGG;0
1415;Fundamental;Não;8846.21;55.85;DF;Divorciado;Engenheiro;CJY;1
1416;Superior;Não;4654.08;37.69;TO;Viúvo;Outros;CIJSS;2
1417;Superior;Não;4780.94;75.15;TO;Solteiro;Professor;LWDE;3
1418;Fundamental;Não;2070.52;57.47;ES;Divorciado;Estudante;G;0
1419;Fundamental;Não;2839.86;24.5;AC;Divorciado;Empresário;R;3
1420;Médio;Sim;7366.9;50.7;GO;Casado;Empresário;RM;2
1421;Pós-Graduação;Não;5350.45;51.46;PB;Solteiro;Médico;OAPM;1
1422;Superior;Sim;2029.38;71.93;PR;Casado;Empresário;J;1
1423;Médio;Não;8282.8;27.38;RJ;Solteiro;Engenheiro;B;3
1424;Superior;Sim;9509.78;39.46;MG;Casado;Professor;HYXM;3
1425;Fundamental;Não;5793.15;49.34;PB;Viúvo;Empresário;YLBPT;2
1426;Médio;Não;3530.85;77.25;PA;Viúvo;Outros;RWXE;0
1427;Superior;Sim;1262.46;30.24;AP;Solteiro;Estudante;LFJH;1
1428;Fundamental;Não;4048.68;39.67;PE;Divorciado;Médico;XQOOT;0
1429;Pós-Graduação;Sim;1714.91;68.27;GO;Divorciado;Engenheiro;VCBPQ;2
1430;Fundamental;Não;6681.47;30.4;RN;Solteiro;Médico;TXABP;0
1431;Pós-Graduação;Não;2465.26;75.88;PB;Solteiro;Artista;L;3
1432;Fundamental;Sim;1230.0;32.18;MA;Divorciado;Professor;BC;2
1433;Pós-Graduação;Não;3435.63;78.19;DF;Casado;Artista;KLYG;3
1434;Médio;Não;9113.15;66.35;AP;Solteiro;Outros;R;1
1435;Médio;Não;5726.67;63.35;AL;Solteiro;Empresário;RT;2
1436;Fundamental;Não;2010.57;61.31;AM;Casado;Professor;QPY;3
1437;Médio;Não;6347.15;24.92;CE;Viúvo;Empresário;FIM;2
1438;Médio;Não;3882.71;61.73;GO;Viúvo;Professor;CEIF;1
1439;Médio;Sim;5414.72;24.29;SE;Divorciado;Empresário;GFIL;1
1440;Fundamental;Sim;4318.69;38.16;PR;Casado;Empresário;BQOR;1
1441;Fundamental;Sim;8067.73;42.97;AM;Solteiro;Médico;PAKB;3
1442;Médio;Não;4492.67;48.29;AP;Solteiro;Outros;ECA;1
1443;Fundamental;Sim;2308.23;66.99;AL;Viúvo;Outros;C;1
1444;Médio;Não;5871.84;53.21;MA;Viúvo;Estudante;J;3
1445;Superior;Sim;4883.25;31.13;AC;Viúvo;Professor;BZOM;2
1446;Fundamental;Sim;2860.51;56.07;PR;Solteiro;Médico;MADGI;0
1447;Médio;Não;5173.85;73.71;DF;Casado;Advogado;QWMEC;3
1448;Pós-Graduação;Sim;1748.96;73.19;PI;Viúvo;Empresário;RNA;0
1449;Pós-Graduação;Sim;2742.99;32.22;RO;Casado;Artista;DIXUC;1
1450;Superior;Não;7566.26;60.8;BA;Viúvo;Advogado;JOEW;3
1451;Médio;Não;7183.95;18.61;AP;Casado;Outros;DQCC;3
1452;Superior;Sim;3104.22;60.23;RN;Casado;Engenheiro;TX;0
1453;Fundamental;Não;5930.29;46.93;PE;Viúvo;Artista;VQZQB;0
1454;Médio;Não;6253.1;42.19;RJ;Solteiro;Advogado;S;1
1455;Pós-Graduação;Sim;6413.96;26.86;CE;Solteiro;Professor;MW;1
1456;Médio;Sim;7035.98;60.42;RJ;Casado;Professor;DWSCX;3
1457;Fundamental;Sim;7621.86;76.09;PR;Viúvo;Engenheiro;CDXK;3
1458;Superior;Não;4153.67;68.91;DF;Viúvo;Engenheiro;LU;3
1459;Fundamental;Não;7838.93;65.15;PI;Casado;Advogado;MOGC;0
1460;Fundamental;Não;7019.99;78.03;PR;Casado;Engenheiro;REKG;1
1461;Fundamental;Sim;7561.82;66.4;PR;Viúvo;Estudante;KV;0
1462;Fundamental;Sim;7428.75;63.72;AC;Solteiro;Artista;CBBN;2
1463;Superior;Não;7891.15;75.84;AM;Casado;Médico;UOA;2
1464;Médio;Sim;5067.99;30.07;AL;Casado;Médico;EHQHN;0
1465;Pós-Graduação;Não;5820.91;18.32;PE;Solteiro;Médico;ZFA;2
1466;Pós-Graduação;Não;8917.42;59.73;PR;Solteiro;Artista;B;0
1467;Pós-Graduação;Sim;1228.98;64.11;PI;Divorciado;Empresário;SQTMK;1
1468;Fundamental;Não;1188.93;70.99;SC;Divorciado;Advogado;FD;3
1469;Fundamental;Sim;2618.29;;TO;Divorciado;Outros;PUZX;0
1470;Médio;Sim;6176.92;;PE;Solteiro;Empresário;F;1
1471;Fundamental;Não;8021.7;;TO;Viúvo;Empresário;P;1
1472;Médio;Sim;1949.18;;PA;Viúvo;Artista;SRBS;3
1473;Fundamental;Sim;2879.19;;AL;Solteiro;Médico;NUFNY;3
1474;Pós-Graduação;Sim;5694.46;;SP;Viúvo;Artista;VYDXX;2
1475;Médio;Sim;9835.53;75.14;RO;Solteiro;Estudante;ESZC;0
1476;Médio;Sim;1461.12;33.12;DF;Solteiro;Professor;XPFU;1
1477;Fundamental;Sim;7600.89;33.09;MS;Solteiro;Estudante;WKS;0
1478;Superior;Não;4883.92;18.28;RO;Solteiro;Estudante;D;3
1479;Fundamental;Não;3095.35;20.14;MA;Viúvo;Empresário;XP;3
1480;Pós-Graduação;Sim;7502.29;37.73;RN;Divorciado;Engenheiro;LAI;2
1481;Pós-Graduação;Não;4289.24;42.87;BA;Viúvo;Outros;XM;1
1482;Pós-Graduação;Não;7365.52;42.76;MS;Solteiro;Estudante;HYUI;0
1483;Pós-Graduação;Não;4486.67;24.66;MS;Divorciado;Estudante;VJB;0
1484;Superior;Sim;2531.46;77.11;PR;Solteiro;Médico;M;2
1485;Fundamental;Não;3684.36;74.49;CE;Casado;Artista;Q;2
1486;Médio;Não;6766.53;32.58;MS;Solteiro;Médico;ILFPR;0
1487;Pós-Graduação;Não;6974.71;37.97;AC;Divorciado;Empresário;RD;0
1488;Pós-Graduação;Não;6865.77;23.4;PR;Solteiro;Empresário;NGEPZ;0
1489;Médio;Não;7785.93;79.21;RJ;Casado;Artista;GNSH;1
1490;Fundamental;Não;5785.61;74.86;RO;Solteiro;Artista;L;1
1491;Pós-Graduação;Não;5443.92;33.24;PE;Divorciado;Artista;V;3
1492;Superior;Não;3006.08;33.31;SE;Viúvo;Professor;ZOER;1
1493;Médio;Não;5670.77;43.2;SC;Divorciado;Advogado;RBTU;2
1494;Pós-Graduação;Sim;7098.78;71.2;AP;Casado;Professor;AG;1
1495;Superior;Sim;3264.11;38.74;AM;Solteiro;Estudante;BOY;1
1496;Superior;Sim;7331.54;49.16;MS;Viúvo;Outros;TA;0
1497;Médio;Não;3620.32;60.34;AP;Solteiro;Artista;R;3
1498;Superior;Não;5115.56;29.74;SE;Viúvo;Engenheiro;BWPLS;2
1499;Fundamental;Sim;5397.9;39.94;AM;Divorciado;Médico;BTYH;2
1500;Fundamental;Sim;4578.1;49.5;PA;Solteiro;Médico;ACM;1
1501;Pós-Graduação;Sim;6731.32;45.88;MA;Viúvo;Empresário;CXCJ;3
1502;Fundamental;Sim;8379.2;75.25;MS;Viúvo;Médico;GV;0
1503;Pós-Graduação;Sim;7093.76;71.02;MA;Viúvo;Estudante;R;3
1504;Superior;Sim;8944.09;78.34;AP;Solteiro;Professor;YW;2
1505;Superior;Não;8663.0;68.0;CE;Divorciado;Professor;ZI;0
1506;Superior;Sim;1050.33;52.81;MT;Casado;Empresário;AJXC;2
1507;Pós-Graduação;Não;6850.85;25.17;PR;Viúvo;Engenheiro;E;3
1508;Fundamental;Não;9863.97;33.79;AM;Viúvo;Estudante;QDI;2
1509;Superior;Sim;3159.72;41.56;AM;Divorciado;Médico;VFDVI;3
1510;Fundamental;Sim;2548.28;25.3;MG;Divorciado;Estudante;BJL;3
1511;Médio;Sim;3962.61;56.78;DF;Viúvo;Advogado;WDREO;0
1512;Pós-Graduação;Não;1083.31;68.46;SE;Casado;Professor;UU;1
1513;Pós-Graduação;Sim;6329.07;49.74;SE;Casado;Artista;UEHHR;0
1514;Pós-Graduação;Não;6388.39;55.93;AM;Viúvo;Engenheiro;PAXJT;2
1515;Pós-Graduação;Sim;9679.38;41.51;TO;Divorciado;Engenheiro;D;1
1516;Superior;Sim;3824.66;56.89;RN;Divorciado;Artista;LII;2
1517;Superior;Sim;8086.14;37.03;SP;Solteiro;Artista;E;2
1518;Superior;Sim;6357.28;36.41;RR;Casado;Engenheiro;PCUSO;3
1519;Pós-Graduação;Sim;8383.53;19.73;AP;Viúvo;Artista;KZLOE;0
1520;Médio;Sim;3822.49;41.32;PR;Divorciado;Engenheiro;XJCNR;1
1521;Pós-Graduação;Sim;8188.94;79.78;CE;Solteiro;Empresário;AROPK;0
1522;Superior;Não;8868.66;67.78;AP;Divorciado;Advogado;HPGKP;2
1523;Pós-Graduação;Não;2229.51;30.41;AL;Viúvo;Engenheiro;FZQAO;3
1524;Fundamental;Sim;9805.44;76.7;PB;Solteiro;Outros;G;0
1525;Superior;Não;6049.4;61.0;SC;Viúvo;Advogado;NK;3
1526;Superior;Sim;6580.17;47.42;CE;Solteiro;Advogado;P;2
1527;Médio;Não;6528.99;47.22;PR;Casado;Engenheiro;HNE;1
1528;Médio;Sim;4862.53;58.13;RS;Solteiro;Artista;VR;0
1529;Fundamental;Não;8767.44;77.59;MS;Solteiro;Artista;BTV;0
1530;Médio;Sim;8988.69;62.64;SP;Viúvo;Artista;JXLKU;1
1531;Superior;Não;9043.31;57.96;RR;Divorciado;Artista;PSLZR;2
1532;Pós-Graduação;Não;3727.28;67.87;MA;Solteiro;Advogado;LAA;3
1533;Fundamental;Não;3160.39;31.32;PB;Viúvo;Outros;LMXZ;0
1534;Pós-Graduação;Sim;9420.43;61.51;MS;Viúvo;Estudante;XO;1
1535;Médio;Sim;7842.49;22.27;DF;Divorciado;Médico;MNAT;3
1536;Pós-Graduação;Não;3925.66;21.57;AL;Divorciado;Advogado;K;1
1537;Superior;Não;6166.85;45.74;PI;Divorciado;Estudante;IP;2
1538;Fundamental;Sim;4502.15;59.54;SE;Viúvo;Artista;QYZ;0
1539;Fundamental;Não;8455.54;78.14;GO;Divorciado;Outros;IE;1
1540;Pós-Graduação;Não;2019.18;76.15;RR;Divorciado;Outros;RBZRC;1
1541;Fundamental;Sim;1781.07;27.55;PA;Casado;Outros;V;1
1542;Superior;Sim;6433.12;47.38;MT;Casado;Professor;NYQ;2
1543;Fundamental;Sim;8273.67;58.52;PI;Casado;Artista;Y;3
1544;Pós-Graduação;Não;7968.84;32.88;RR;Viúvo;Artista;TONV;3
1545;Médio;Sim;8766.37;19.09;RS;Viúvo;Médico;Z;0
1546;Superior;Não;4954.13;71.22;MT;Casado;Estudante;DXEOP;0
1547;Médio;Sim;6651.98;43.01;AP;Divorciado;Estudante;L;0
1548;Superior;Sim;9084.04;72.79;AL;Casado;Engenheiro;K;0
1549;Médio;Sim;1179.95;47.95;AL;Solteiro;Advogado;NK;1
1550;Fundamental;Não;5441.98;77.88;RN;Solteiro;Advogado;NU;0
1551;Médio;Não;7596.49;66.27;PA;Casado;Empresário;EF;0
1552;Fundamental;Sim;7849.16;38.59;AL;Solteiro;Artista;VFYB;1
1553;Superior;Não;3409.84;53.39;PA;Viúvo;Médico;VMNO;0
1554;Superior;Não;1656.61;65.19;MS;Viúvo;Empresário;IYA;3
1555;Médio;Sim;6281.68;48.38;ES;Divorciado;Outros;FB;3
1556;Pós-Graduação;Não;3969.82;18.86;RJ;Divorciado;Médico;Z;1
1557;Pós-Graduação;Sim;7225.11;34.28;MT;Divorciado;Médico;PVK;2
1558;Superior;Sim;5774.94;32.24;PI;Divorciado;Médico;ZOMC;2
1559;Médio;Não;7597.72;57.64;MG;Divorciado;Outros;TYZFQ;0
1560;Fundamental;Sim;6329.9;61.1;PA;Solteiro;Artista;QTO;2
1561;Superior;Sim;8943.38;79.63;PB;Casado;Estudante;ZLJJZ;2
1562;Superior;Sim;3290.97;53.12;AC;Solteiro;Artista;CPMHP;2
1563;Médio;Sim;5176.42;55.01;AM;Viúvo;Professor;IDQ;1
1564;Pós-Graduação;Não;9086.82;54.4;SE;Solteiro;Médico;EXTA;0
1565;Superior;Sim;5969.52;33.18;PE;Viúvo;Estudante;LZEHA;2
1566;Fundamental;Sim;9749.78;26.45;MS;Viúvo;Engenheiro;VEUDW;2
1567;Fundamental;Não;9874.25;72.82;RN;Solteiro;Médico;RFDJA;2
1568;Fundamental;Não;3530.36;54.84;PR;Divorciado;Estudante;FSYOM;3
1569;Médio;Não;9244.9;21.24;RO;Solteiro;Empresário;SQ;0
1570;Pós-Graduação;Não;8453.38;18.01;PA;Casado;Estudante;V;2
1571;Fundamental;Sim;3877.21;51.33;PE;Viúvo;Artista;DKG;1
1572;Médio;Não;1440.81;21.1;PA;Solteiro;Engenheiro;TINJ;1
1573;Médio;Sim;7034.36;;PA;Solteiro;Professor;UB;3
1574;Pós-Graduação;Sim;2730.64;;PR;Viúvo;Advogado;JOIP;1
1575;Fundamental;Não;6545.26;;RJ;Solteiro;Empresário;XAS;3
1576;Superior;Sim;3355.63;;TO;Divorciado;Advogado;ZV;0
1577;Pós-Graduação;Não;8266.52;;PA;Divorciado;Advogado;BAD;1
1578;Fundamental;Não;7462.28;;BA;Divorciado;Empresário;RTO;3
1579;Superior;Não;1173.21;;SC;Solteiro;Outros;UDK;1
1580;Fundamental;Sim;2652.75;;CE;Solteiro;Engenheiro;XJ;0
1581;Fundamental;Não;3556.87;;BA;Solteiro;Médico;FU;0
1582;Médio;Sim;6359.17;;AM;Solteiro;Estudante;SSPI;3
1583;Médio;Sim;7887.36;;RJ;Divorciado;Empresário;PWA;2
