cod_cliente;qtd_comprada;ativo;data_compra
1924;53;HGLG11.SA;2022-09-22
2256;76;ITUB4.SA;2022-10-25
4220;47;FLRY3.SA;2022-01-05
3000;19;RBVA11.SA;2022-10-21
2470;87;PETR4.SA;2022-04-25
389;11;HGLG11.SA;2022-09-12
1340;7;VINO11.SA;2022-09-29
3049;88;HGBS11.SA;2022-07-14
568;75;MGLU3.SA;2022-10-28
4317;42;HGBS11.SA;2022-02-14
3390;54;B3SA3.SA;2022-10-10
3141;77;B3SA3.SA;2022-02-10
330;22;MGLU3.SA;2022-08-31
1276;52;MGLU3.SA;2022-02-25
789;39;B3SA3.SA;2022-12-23
2566;34;PETR4.SA;2022-05-19
4276;8;HGBS11.SA;2022-01-27
3391;84;ITUB4.SA;2022-09-05
734;8;HGBS11.SA;2022-07-20
4454;16;HGBS11.SA;2022-08-01
723;99;IRDM11.SA;2022-03-24
4657;3;B3SA3.SA;2022-03-21
516;54;MGLU3.SA;2022-05-16
904;97;B3SA3.SA;2022-09-05
3436;16;VINO11.SA;2022-11-29
4048;24;BBDC4.SA;2022-12-14
1140;78;MGLU3.SA;2022-09-27
509;26;HGLG11.SA;2022-11-11
1946;48;VINO11.SA;2022-04-12
4614;40;HGLG11.SA;2022-05-16
767;12;ITUB4.SA;2022-03-09
3045;96;HGBS11.SA;2022-11-17
849;92;VALE3.SA;2022-04-08
1442;25;FLRY3.SA;2022-03-02
4609;21;FLRY3.SA;2022-07-13
2240;79;RBVA11.SA;2022-07-15
308;88;BBDC4.SA;2022-09-09
2073;63;HGLG11.SA;2022-09-26
4398;15;B3SA3.SA;2022-02-01
2131;72;HGBS11.SA;2022-08-05
2975;12;HGLG11.SA;2022-04-06
920;79;BBDC4.SA;2022-10-25
1798;55;ITUB4.SA;2022-02-11
2374;38;MGLU3.SA;2022-04-06
1079;29;BBDC4.SA;2022-01-17
1298;10;HGLG11.SA;2022-08-29
1227;42;HGLG11.SA;2022-09-19
286;61;IRDM11.SA;2022-12-09
1378;95;PETR4.SA;2022-07-15
2760;35;PETR4.SA;2022-01-18
4517;47;BBDC4.SA;2022-12-14
1333;60;RBVA11.SA;2022-08-30
2078;64;VALE3.SA;2022-12-06
4643;58;VALE3.SA;2022-05-27
4113;49;PETR4.SA;2022-09-23
576;27;FLRY3.SA;2022-02-02
925;2;B3SA3.SA;2022-05-27
2672;31;VINO11.SA;2022-07-25
193;50;VALE3.SA;2022-01-31
4204;7;B3SA3.SA;2022-12-19
4245;29;PETR4.SA;2022-06-29
4977;94;PETR4.SA;2022-11-17
1095;20;MGLU3.SA;2022-08-11
2868;76;FLRY3.SA;2022-09-27
2819;76;HGLG11.SA;2022-05-31
640;69;HGBS11.SA;2022-03-14
3185;35;MGLU3.SA;2022-12-12
120;82;HGBS11.SA;2022-03-15
3306;11;HGLG11.SA;2022-05-18
2500;87;MGLU3.SA;2022-08-22
3461;90;PETR4.SA;2022-03-04
2546;82;FLRY3.SA;2022-10-07
709;7;PETR4.SA;2022-05-18
2357;21;HGLG11.SA;2022-08-23
4844;37;FLRY3.SA;2022-11-16
45;32;MGLU3.SA;2022-10-24
3808;57;B3SA3.SA;2022-03-09
3344;5;MGLU3.SA;2022-03-10
4521;39;PETR4.SA;2022-11-10
2162;38;VINO11.SA;2022-12-27
1613;47;B3SA3.SA;2022-02-24
2692;9;B3SA3.SA;2022-12-28
4089;34;HGBS11.SA;2022-08-12
1652;98;ITUB4.SA;2022-08-02
3682;16;RBVA11.SA;2022-01-05
943;31;RBVA11.SA;2022-07-08
106;56;ITUB4.SA;2022-10-05
4625;91;VINO11.SA;2022-07-08
3571;96;PETR4.SA;2022-04-12
1794;32;ITUB4.SA;2022-05-12
548;57;RBVA11.SA;2022-07-06
4004;50;VALE3.SA;2022-03-25
3903;78;BBDC4.SA;2022-02-07
1843;32;HGLG11.SA;2022-08-22
232;83;BBDC4.SA;2022-08-02
3109;28;HGBS11.SA;2022-01-31
2503;9;VINO11.SA;2022-02-18
2606;75;MGLU3.SA;2022-03-28
4648;24;VINO11.SA;2022-06-02
1883;60;IRDM11.SA;2022-01-13
4406;89;MGLU3.SA;2022-06-01
4699;81;FLRY3.SA;2022-12-14
2104;40;ITUB4.SA;2022-02-01
40;71;RBVA11.SA;2022-09-26
2762;44;PETR4.SA;2022-11-22
1815;37;PETR4.SA;2022-03-18
4189;93;ITUB4.SA;2022-01-06
2141;100;BBDC4.SA;2022-06-22
2844;12;PETR4.SA;2022-11-29
1993;77;BBDC4.SA;2022-11-08
271;90;VINO11.SA;2022-04-26
2946;4;ITUB4.SA;2022-02-21
2138;30;VALE3.SA;2022-08-02
1370;65;ITUB4.SA;2022-07-11
384;18;HGLG11.SA;2022-07-06
1273;47;RBVA11.SA;2022-10-11
4893;36;PETR4.SA;2022-01-11
2869;21;HGBS11.SA;2022-03-30
4271;79;HGBS11.SA;2022-05-03
1826;97;IRDM11.SA;2022-08-11
2314;68;VALE3.SA;2022-10-24
1795;46;HGLG11.SA;2022-03-18
2153;100;RBVA11.SA;2022-04-12
311;49;VALE3.SA;2022-06-20
1094;55;BBDC4.SA;2022-11-30
2631;28;BBDC4.SA;2022-11-25
989;70;MGLU3.SA;2022-11-04
4742;97;VINO11.SA;2022-12-22
2664;21;VALE3.SA;2022-09-30
4018;43;HGBS11.SA;2022-12-02
1362;43;HGBS11.SA;2022-08-05
697;84;MGLU3.SA;2022-10-25
1119;43;RBVA11.SA;2022-05-06
501;98;VINO11.SA;2022-04-07
2916;73;HGLG11.SA;2022-01-28
1285;98;BBDC4.SA;2022-07-05
2315;9;HGLG11.SA;2022-11-21
1307;2;VALE3.SA;2022-02-02
3027;70;B3SA3.SA;2022-07-01
3218;45;MGLU3.SA;2022-05-09
802;90;ITUB4.SA;2022-01-17
489;79;PETR4.SA;2022-10-17
4299;38;HGBS11.SA;2022-12-21
3675;25;VALE3.SA;2022-07-13
4684;29;BBDC4.SA;2022-12-16
870;38;HGLG11.SA;2022-11-22
4386;16;VINO11.SA;2022-08-09
592;34;RBVA11.SA;2022-12-26
2714;49;HGLG11.SA;2022-01-11
428;84;B3SA3.SA;2022-03-08
4865;40;VALE3.SA;2022-11-24
353;45;VINO11.SA;2022-07-27
3257;62;HGBS11.SA;2022-10-11
3191;60;RBVA11.SA;2022-09-02
949;49;ITUB4.SA;2022-02-07
629;9;FLRY3.SA;2022-06-01
3070;57;BBDC4.SA;2022-11-04
3925;11;RBVA11.SA;2022-01-28
120;12;HGLG11.SA;2022-11-21
265;57;VALE3.SA;2022-06-13
1873;23;BBDC4.SA;2022-10-20
4741;21;IRDM11.SA;2022-09-05
1181;64;RBVA11.SA;2022-06-15
4223;61;HGBS11.SA;2022-12-14
4645;92;MGLU3.SA;2022-02-17
366;30;VALE3.SA;2022-11-01
3563;67;ITUB4.SA;2022-08-31
4366;66;MGLU3.SA;2022-04-19
723;68;HGLG11.SA;2022-07-04
3232;94;HGLG11.SA;2022-10-06
4318;37;PETR4.SA;2022-12-14
4535;30;BBDC4.SA;2022-05-30
4102;57;BBDC4.SA;2022-02-07
798;13;B3SA3.SA;2022-06-30
4085;90;VALE3.SA;2022-08-22
2083;41;BBDC4.SA;2022-01-14
3987;86;VINO11.SA;2022-11-29
284;20;VINO11.SA;2022-08-19
3173;16;HGBS11.SA;2022-12-16
904;18;BBDC4.SA;2022-04-19
2174;25;IRDM11.SA;2022-01-25
3844;96;B3SA3.SA;2022-12-21
331;3;IRDM11.SA;2022-05-25
635;72;FLRY3.SA;2022-04-08
4506;50;FLRY3.SA;2022-08-05
1872;18;HGBS11.SA;2022-01-31
2892;13;VALE3.SA;2022-08-26
4640;62;VINO11.SA;2022-08-05
2822;64;HGBS11.SA;2022-03-18
3543;51;VINO11.SA;2022-04-12
4363;4;VALE3.SA;2022-02-08
1665;4;HGBS11.SA;2022-01-07
3927;51;MGLU3.SA;2022-04-14
45;38;FLRY3.SA;2022-01-13
1750;70;HGBS11.SA;2022-09-08
1874;71;PETR4.SA;2022-10-03
1894;71;ITUB4.SA;2022-08-04
393;40;ITUB4.SA;2022-11-30
4664;33;ITUB4.SA;2022-07-18
3657;51;PETR4.SA;2022-01-24
4761;91;PETR4.SA;2022-02-07
4270;20;ITUB4.SA;2022-07-14
388;23;HGBS11.SA;2022-05-13
469;34;IRDM11.SA;2022-02-04
2566;98;MGLU3.SA;2022-04-07
1542;87;RBVA11.SA;2022-02-17
1421;67;VALE3.SA;2022-09-20
4887;32;HGBS11.SA;2022-07-12
2450;99;HGBS11.SA;2022-01-13
1835;89;IRDM11.SA;2022-08-05
2224;91;PETR4.SA;2022-05-19
450;15;HGLG11.SA;2022-07-22
3835;73;VALE3.SA;2022-10-03
4574;100;HGLG11.SA;2022-02-24
3365;68;VALE3.SA;2022-01-10
1266;16;RBVA11.SA;2022-04-08
1748;44;BBDC4.SA;2022-07-22
299;91;VALE3.SA;2022-05-31
3785;89;MGLU3.SA;2022-03-22
3987;35;MGLU3.SA;2022-02-04
3891;4;MGLU3.SA;2022-03-21
3886;91;RBVA11.SA;2022-05-11
121;3;HGLG11.SA;2022-02-10
2120;29;VALE3.SA;2022-10-14
2882;99;RBVA11.SA;2022-09-09
457;45;ITUB4.SA;2022-04-13
574;81;MGLU3.SA;2022-07-01
3472;22;RBVA11.SA;2022-04-08
1432;32;BBDC4.SA;2022-07-20
2101;59;HGLG11.SA;2022-05-06
1923;57;BBDC4.SA;2022-12-13
2262;17;PETR4.SA;2022-09-01
3315;67;ITUB4.SA;2022-11-01
2316;10;IRDM11.SA;2022-04-18
4352;67;IRDM11.SA;2022-04-20
2280;45;HGBS11.SA;2022-09-01
1417;68;PETR4.SA;2022-05-12
3303;28;ITUB4.SA;2022-06-03
3650;43;FLRY3.SA;2022-07-01
4038;91;BBDC4.SA;2022-12-15
2238;59;VALE3.SA;2022-12-27
2619;70;HGLG11.SA;2022-10-28
2904;71;IRDM11.SA;2022-11-08
112;18;IRDM11.SA;2022-03-04
2253;36;VINO11.SA;2022-10-19
2530;75;ITUB4.SA;2022-04-26
4996;12;HGLG11.SA;2022-05-09
3854;90;B3SA3.SA;2022-12-29
966;33;HGBS11.SA;2022-08-09
3949;43;VINO11.SA;2022-07-06
139;67;MGLU3.SA;2022-08-19
4454;47;VALE3.SA;2022-01-04
4187;89;ITUB4.SA;2022-02-25
3905;43;HGLG11.SA;2022-10-17
505;24;IRDM11.SA;2022-08-09
3797;27;IRDM11.SA;2022-09-02
789;18;VALE3.SA;2022-08-29
1800;52;B3SA3.SA;2022-11-11
2197;56;B3SA3.SA;2022-06-24
2621;70;HGLG11.SA;2022-09-15
3810;54;FLRY3.SA;2022-05-04
415;92;RBVA11.SA;2022-06-10
1264;86;IRDM11.SA;2022-08-05
3986;80;ITUB4.SA;2022-02-09
3816;29;RBVA11.SA;2022-06-07
1229;16;PETR4.SA;2022-01-20
1797;92;FLRY3.SA;2022-03-24
790;59;HGBS11.SA;2022-05-10
677;62;PETR4.SA;2022-01-03
4915;84;MGLU3.SA;2022-04-22
1870;37;HGBS11.SA;2022-09-27
4360;38;RBVA11.SA;2022-02-25
4157;51;IRDM11.SA;2022-06-20
425;80;VINO11.SA;2022-03-09
407;95;FLRY3.SA;2022-07-29
3031;72;IRDM11.SA;2022-05-13
499;31;VALE3.SA;2022-05-13
3648;6;VINO11.SA;2022-01-14
2268;5;IRDM11.SA;2022-12-13
1158;82;MGLU3.SA;2022-02-04
3337;51;ITUB4.SA;2022-04-27
2245;32;HGLG11.SA;2022-11-08
4294;63;HGLG11.SA;2022-01-21
4162;55;FLRY3.SA;2022-08-08
2932;74;VALE3.SA;2022-09-16
1015;67;ITUB4.SA;2022-07-18
3774;92;BBDC4.SA;2022-02-17
1112;77;HGBS11.SA;2022-09-21
22;34;MGLU3.SA;2022-03-28
4825;74;PETR4.SA;2022-05-16
3161;9;B3SA3.SA;2022-02-07
3054;89;BBDC4.SA;2022-03-22
2819;83;HGBS11.SA;2022-11-24
2090;27;HGBS11.SA;2022-09-21
4149;13;B3SA3.SA;2022-04-07
1277;50;RBVA11.SA;2022-05-23
468;92;IRDM11.SA;2022-11-29
890;57;B3SA3.SA;2022-08-25
3535;60;HGBS11.SA;2022-02-04
1077;78;PETR4.SA;2022-07-08
3706;38;HGLG11.SA;2022-01-19
3188;92;IRDM11.SA;2022-09-27
3048;63;HGBS11.SA;2022-11-03
1167;28;VINO11.SA;2022-04-28
1592;26;RBVA11.SA;2022-03-31
4918;67;BBDC4.SA;2022-03-03
4471;52;RBVA11.SA;2022-12-14
617;97;FLRY3.SA;2022-03-31
4281;73;HGBS11.SA;2022-01-26
4934;60;FLRY3.SA;2022-08-15
4228;2;PETR4.SA;2022-11-22
4083;14;B3SA3.SA;2022-10-24
1798;32;MGLU3.SA;2022-03-17
1996;83;BBDC4.SA;2022-02-18
2249;70;PETR4.SA;2022-01-28
2497;78;BBDC4.SA;2022-06-15
820;61;RBVA11.SA;2022-07-20
1354;82;ITUB4.SA;2022-10-27
3225;31;ITUB4.SA;2022-01-06
4673;39;PETR4.SA;2022-02-07
277;23;IRDM11.SA;2022-09-21
3795;22;IRDM11.SA;2022-06-23
3466;36;VALE3.SA;2022-08-23
267;23;ITUB4.SA;2022-05-04
697;55;MGLU3.SA;2022-04-12
1824;38;VALE3.SA;2022-03-03
4414;31;MGLU3.SA;2022-05-12
4787;40;B3SA3.SA;2022-05-02
3275;49;PETR4.SA;2022-07-20
4326;18;HGLG11.SA;2022-05-13
16;86;FLRY3.SA;2022-04-12
3224;29;ITUB4.SA;2022-06-27
2456;25;VINO11.SA;2022-06-27
2035;9;HGLG11.SA;2022-01-28
1406;34;MGLU3.SA;2022-09-26
773;21;FLRY3.SA;2022-03-02
701;1;RBVA11.SA;2022-08-15
1159;88;PETR4.SA;2022-05-26
4231;58;FLRY3.SA;2022-12-28
4701;69;IRDM11.SA;2022-01-04
4754;54;HGBS11.SA;2022-10-10
2710;23;B3SA3.SA;2022-05-31
1332;84;VALE3.SA;2022-06-23
1403;30;VINO11.SA;2022-03-31
4040;39;HGBS11.SA;2022-07-08
2776;81;B3SA3.SA;2022-06-15
296;22;IRDM11.SA;2022-04-06
4932;70;VINO11.SA;2022-05-11
513;87;FLRY3.SA;2022-07-15
3237;1;HGLG11.SA;2022-06-17
3272;85;MGLU3.SA;2022-07-11
1128;18;RBVA11.SA;2022-05-03
1555;47;ITUB4.SA;2022-06-27
646;13;ITUB4.SA;2022-09-02
2644;18;BBDC4.SA;2022-05-27
4213;41;HGBS11.SA;2022-10-27
447;45;IRDM11.SA;2022-04-04
705;4;VINO11.SA;2022-12-28
3873;84;BBDC4.SA;2022-07-19
2293;43;VINO11.SA;2022-02-18
124;46;FLRY3.SA;2022-04-29
343;88;FLRY3.SA;2022-03-07
696;73;RBVA11.SA;2022-01-24
1312;45;PETR4.SA;2022-12-22
3726;37;RBVA11.SA;2022-09-27
190;62;BBDC4.SA;2022-05-09
2353;43;HGLG11.SA;2022-07-19
4311;1;RBVA11.SA;2022-09-12
1839;77;PETR4.SA;2022-01-14
4031;8;VALE3.SA;2022-11-17
4135;83;IRDM11.SA;2022-02-02
939;31;ITUB4.SA;2022-01-11
82;81;ITUB4.SA;2022-03-25
372;56;HGLG11.SA;2022-10-18
1960;78;BBDC4.SA;2022-10-03
1590;14;ITUB4.SA;2022-10-18
321;62;RBVA11.SA;2022-01-05
1268;91;PETR4.SA;2022-01-04
857;96;PETR4.SA;2022-11-04
1470;37;BBDC4.SA;2022-03-30
2932;31;MGLU3.SA;2022-10-04
4752;22;PETR4.SA;2022-09-22
1356;34;B3SA3.SA;2022-01-20
3426;61;VINO11.SA;2022-02-01
1403;82;RBVA11.SA;2022-07-20
344;45;MGLU3.SA;2022-03-28
4417;92;VALE3.SA;2022-11-28
3564;99;VALE3.SA;2022-02-16
1812;1;B3SA3.SA;2022-08-11
1507;44;VINO11.SA;2022-01-07
2893;34;RBVA11.SA;2022-12-28
3171;20;ITUB4.SA;2022-05-18
3807;62;HGBS11.SA;2022-04-01
4930;32;PETR4.SA;2022-10-07
1440;47;MGLU3.SA;2022-04-18
1121;90;IRDM11.SA;2022-08-23
4535;72;PETR4.SA;2022-12-06
710;44;RBVA11.SA;2022-12-29
3870;11;HGLG11.SA;2022-05-06
4834;56;PETR4.SA;2022-08-05
2080;13;MGLU3.SA;2022-05-16
3287;52;IRDM11.SA;2022-08-08
1444;46;FLRY3.SA;2022-11-29
289;58;MGLU3.SA;2022-03-14
2025;100;HGLG11.SA;2022-02-17
1487;45;B3SA3.SA;2022-04-05
2444;41;BBDC4.SA;2022-06-08
2475;13;FLRY3.SA;2022-01-06
1355;19;PETR4.SA;2022-09-30
3471;81;RBVA11.SA;2022-12-23
4132;93;ITUB4.SA;2022-08-26
1660;44;ITUB4.SA;2022-12-26
1614;29;IRDM11.SA;2022-06-10
1790;62;VINO11.SA;2022-01-05
4513;32;HGBS11.SA;2022-06-02
1729;58;ITUB4.SA;2022-09-15
623;12;VINO11.SA;2022-08-02
1361;47;VALE3.SA;2022-03-14
1738;59;RBVA11.SA;2022-09-02
4622;9;HGLG11.SA;2022-01-12
2181;44;B3SA3.SA;2022-11-09
1327;29;VALE3.SA;2022-01-07
1530;83;B3SA3.SA;2022-12-08
861;32;VALE3.SA;2022-12-27
761;29;IRDM11.SA;2022-07-07
2846;82;RBVA11.SA;2022-12-29
3479;29;RBVA11.SA;2022-11-14
1438;66;BBDC4.SA;2022-09-30
579;50;VALE3.SA;2022-12-08
4041;40;MGLU3.SA;2022-04-29
2232;100;HGBS11.SA;2022-06-21
3323;39;B3SA3.SA;2022-07-14
3790;70;ITUB4.SA;2022-10-10
3369;98;ITUB4.SA;2022-08-01
2027;57;HGBS11.SA;2022-03-23
2863;62;VINO11.SA;2022-08-15
2928;91;IRDM11.SA;2022-10-04
2722;11;RBVA11.SA;2022-01-24
3909;36;VALE3.SA;2022-02-21
948;62;ITUB4.SA;2022-04-20
355;86;HGLG11.SA;2022-12-12
377;64;BBDC4.SA;2022-10-04
3518;80;BBDC4.SA;2022-12-26
2029;81;HGBS11.SA;2022-03-07
4269;87;ITUB4.SA;2022-05-25
891;34;FLRY3.SA;2022-10-28
3171;14;VINO11.SA;2022-08-04
4840;79;RBVA11.SA;2022-03-17
438;94;ITUB4.SA;2022-01-28
1874;18;BBDC4.SA;2022-05-18
4100;23;BBDC4.SA;2022-08-12
3799;81;HGBS11.SA;2022-01-12
3544;8;ITUB4.SA;2022-06-21
2464;79;MGLU3.SA;2022-09-30
691;86;HGLG11.SA;2022-07-29
141;65;PETR4.SA;2022-08-30
4343;93;RBVA11.SA;2022-10-04
1679;46;B3SA3.SA;2022-09-09
684;79;MGLU3.SA;2022-10-26
3072;66;PETR4.SA;2022-12-12
1690;42;ITUB4.SA;2022-09-23
4484;58;FLRY3.SA;2022-11-16
115;82;HGBS11.SA;2022-01-11
1032;20;BBDC4.SA;2022-03-07
4788;57;RBVA11.SA;2022-08-01
808;22;FLRY3.SA;2022-01-28
4797;37;B3SA3.SA;2022-08-03
1887;79;MGLU3.SA;2022-03-17
1827;33;PETR4.SA;2022-01-25
4622;13;PETR4.SA;2022-06-17
4412;66;RBVA11.SA;2022-01-28
522;43;VALE3.SA;2022-09-26
4288;73;VALE3.SA;2022-01-14
1876;21;ITUB4.SA;2022-08-26
4391;71;B3SA3.SA;2022-03-28
4669;13;VALE3.SA;2022-07-07
4479;23;PETR4.SA;2022-06-02
528;72;IRDM11.SA;2022-12-27
1561;7;BBDC4.SA;2022-12-02
3631;25;RBVA11.SA;2022-12-01
2678;99;HGLG11.SA;2022-04-01
4937;5;HGLG11.SA;2022-09-19
2629;36;B3SA3.SA;2022-12-15
3778;41;VALE3.SA;2022-04-04
2901;38;VINO11.SA;2022-11-22
1429;35;HGLG11.SA;2022-10-20
3150;11;RBVA11.SA;2022-12-02
4267;31;VALE3.SA;2022-12-14
1348;49;PETR4.SA;2022-11-29
1729;31;MGLU3.SA;2022-04-25
2064;95;BBDC4.SA;2022-10-20
3282;50;IRDM11.SA;2022-01-27
119;44;VINO11.SA;2022-10-31
4751;51;MGLU3.SA;2022-03-17
1815;59;IRDM11.SA;2022-11-09
2461;37;MGLU3.SA;2022-08-24
3078;28;IRDM11.SA;2022-07-21
2366;40;RBVA11.SA;2022-03-04
861;26;VALE3.SA;2022-12-06
551;5;MGLU3.SA;2022-07-07
693;52;RBVA11.SA;2022-10-03
4356;90;VINO11.SA;2022-01-03
638;17;HGBS11.SA;2022-01-17
2633;35;HGBS11.SA;2022-06-17
2478;29;HGLG11.SA;2022-03-23
4060;24;FLRY3.SA;2022-12-05
1583;24;BBDC4.SA;2022-07-26
4488;87;BBDC4.SA;2022-10-18
4999;50;VALE3.SA;2022-08-04
2288;9;VINO11.SA;2022-12-27
1035;65;PETR4.SA;2022-05-30
8;65;HGLG11.SA;2022-07-22
2854;49;MGLU3.SA;2022-08-02
4674;40;ITUB4.SA;2022-09-12
1071;9;MGLU3.SA;2022-08-16
3357;9;HGLG11.SA;2022-06-10
2435;98;HGLG11.SA;2022-09-15
2750;47;MGLU3.SA;2022-11-08
3323;86;HGLG11.SA;2022-10-17
3892;54;IRDM11.SA;2022-02-01
1587;42;RBVA11.SA;2022-06-30
2905;8;HGBS11.SA;2022-06-20
2893;14;FLRY3.SA;2022-09-13
1985;23;FLRY3.SA;2022-05-16
153;28;VALE3.SA;2022-02-21
3252;19;B3SA3.SA;2022-02-18
182;14;RBVA11.SA;2022-05-20
971;86;HGLG11.SA;2022-05-03
3444;58;B3SA3.SA;2022-03-25
187;39;HGBS11.SA;2022-06-21
3481;61;FLRY3.SA;2022-03-09
3256;42;MGLU3.SA;2022-09-08
2672;39;B3SA3.SA;2022-08-18
4198;64;B3SA3.SA;2022-01-04
1882;100;HGLG11.SA;2022-02-15
2075;99;IRDM11.SA;2022-09-28
2357;88;FLRY3.SA;2022-07-19
1759;25;RBVA11.SA;2022-01-26
1967;65;B3SA3.SA;2022-10-04
3626;77;BBDC4.SA;2022-10-26
7;61;BBDC4.SA;2022-07-28
1405;32;HGBS11.SA;2022-02-25
4329;31;HGLG11.SA;2022-04-06
3940;95;MGLU3.SA;2022-01-07
526;21;HGLG11.SA;2022-01-14
883;87;VINO11.SA;2022-04-12
3150;23;B3SA3.SA;2022-06-27
4408;32;VINO11.SA;2022-11-23
4948;47;HGBS11.SA;2022-06-10
2542;19;VINO11.SA;2022-01-13
3023;53;HGLG11.SA;2022-01-17
1905;14;HGLG11.SA;2022-07-18
1767;2;HGBS11.SA;2022-08-01
3397;38;MGLU3.SA;2022-12-08
1660;99;B3SA3.SA;2022-04-01
4229;82;HGBS11.SA;2022-09-19
4062;39;IRDM11.SA;2022-06-14
227;31;HGBS11.SA;2022-10-19
947;18;MGLU3.SA;2022-02-11
4633;97;PETR4.SA;2022-03-22
3120;5;FLRY3.SA;2022-04-22
124;28;IRDM11.SA;2022-12-06
4600;3;PETR4.SA;2022-08-10
2420;38;RBVA11.SA;2022-03-07
2861;11;MGLU3.SA;2022-04-19
3604;58;MGLU3.SA;2022-05-11
2297;70;VINO11.SA;2022-02-14
3443;47;MGLU3.SA;2022-12-02
2205;94;HGLG11.SA;2022-07-25
4916;48;VINO11.SA;2022-03-08
3023;88;VALE3.SA;2022-09-23
537;89;VALE3.SA;2022-04-05
4929;39;HGBS11.SA;2022-04-22
772;60;MGLU3.SA;2022-09-15
3627;95;B3SA3.SA;2022-12-23
1651;68;BBDC4.SA;2022-01-05
4634;74;FLRY3.SA;2022-10-24
1361;45;FLRY3.SA;2022-04-22
2616;6;ITUB4.SA;2022-04-06
2788;12;MGLU3.SA;2022-02-04
1984;28;B3SA3.SA;2022-08-10
748;60;HGBS11.SA;2022-08-29
1183;56;MGLU3.SA;2022-07-22
4764;23;VALE3.SA;2022-08-01
206;93;VALE3.SA;2022-01-25
137;18;VALE3.SA;2022-06-30
1209;90;BBDC4.SA;2022-09-16
4860;83;HGBS11.SA;2022-07-07
1100;53;B3SA3.SA;2022-02-14
3890;32;ITUB4.SA;2022-09-09
48;72;HGLG11.SA;2022-02-04
4327;56;FLRY3.SA;2022-12-06
3161;80;BBDC4.SA;2022-03-03
2954;53;RBVA11.SA;2022-07-28
1422;52;VALE3.SA;2022-05-05
3577;98;BBDC4.SA;2022-03-07
1563;50;VINO11.SA;2022-08-04
2132;16;MGLU3.SA;2022-08-09
2213;37;HGLG11.SA;2022-03-02
1537;30;IRDM11.SA;2022-01-21
535;33;IRDM11.SA;2022-08-03
4494;11;VINO11.SA;2022-12-29
4563;44;VALE3.SA;2022-12-02
1044;13;PETR4.SA;2022-06-22
4536;40;MGLU3.SA;2022-09-26
4093;26;MGLU3.SA;2022-05-25
2172;56;RBVA11.SA;2022-07-01
2101;6;ITUB4.SA;2022-05-17
4069;92;IRDM11.SA;2022-02-18
2736;28;BBDC4.SA;2022-11-16
2957;83;HGLG11.SA;2022-09-08
2133;36;VALE3.SA;2022-07-13
322;83;PETR4.SA;2022-03-29
2714;4;IRDM11.SA;2022-10-11
3715;78;VINO11.SA;2022-07-27
3564;22;VINO11.SA;2022-04-22
314;24;B3SA3.SA;2022-08-17
643;1;HGLG11.SA;2022-11-18
2623;71;HGLG11.SA;2022-12-14
2743;3;MGLU3.SA;2022-08-26
551;48;RBVA11.SA;2022-10-05
2030;2;HGBS11.SA;2022-09-09
3809;92;RBVA11.SA;2022-02-21
515;29;IRDM11.SA;2022-11-28
637;24;MGLU3.SA;2022-10-17
4985;84;HGLG11.SA;2022-10-31
1093;13;FLRY3.SA;2022-07-20
210;43;RBVA11.SA;2022-12-12
826;77;BBDC4.SA;2022-11-01
4593;40;VINO11.SA;2022-01-12
3821;78;ITUB4.SA;2022-06-15
3901;59;IRDM11.SA;2022-06-02
1019;89;VINO11.SA;2022-06-09
2906;69;FLRY3.SA;2022-04-18
991;90;HGBS11.SA;2022-05-24
3840;16;IRDM11.SA;2022-02-11
4281;37;IRDM11.SA;2022-09-19
2926;4;HGBS11.SA;2022-07-25
702;56;B3SA3.SA;2022-08-10
2445;56;HGBS11.SA;2022-05-02
1416;25;PETR4.SA;2022-01-04
756;96;HGLG11.SA;2022-12-20
3513;45;FLRY3.SA;2022-05-11
1669;37;IRDM11.SA;2022-10-24
2163;47;HGLG11.SA;2022-11-28
4511;70;B3SA3.SA;2022-05-25
1675;23;FLRY3.SA;2022-07-12
1792;31;VALE3.SA;2022-11-07
2789;54;PETR4.SA;2022-12-23
4251;24;VALE3.SA;2022-06-23
2974;48;B3SA3.SA;2022-06-28
787;1;MGLU3.SA;2022-09-29
2493;37;HGBS11.SA;2022-03-03
1939;85;HGLG11.SA;2022-03-22
3125;41;BBDC4.SA;2022-08-16
2582;1;RBVA11.SA;2022-11-25
3562;19;RBVA11.SA;2022-05-27
511;79;VALE3.SA;2022-05-09
3212;85;BBDC4.SA;2022-09-19
77;23;VALE3.SA;2022-05-06
4702;27;HGLG11.SA;2022-06-07
1181;18;HGLG11.SA;2022-08-25
446;88;IRDM11.SA;2022-07-12
3122;16;FLRY3.SA;2022-09-13
717;44;FLRY3.SA;2022-08-09
839;34;BBDC4.SA;2022-09-19
223;36;MGLU3.SA;2022-04-01
3013;50;ITUB4.SA;2022-10-07
282;72;IRDM11.SA;2022-05-30
4055;32;RBVA11.SA;2022-05-06
3536;36;BBDC4.SA;2022-07-11
4795;53;FLRY3.SA;2022-01-31
538;74;HGLG11.SA;2022-08-12
185;86;BBDC4.SA;2022-07-29
950;94;VALE3.SA;2022-09-22
1723;21;B3SA3.SA;2022-02-22
1949;34;HGLG11.SA;2022-04-08
2349;28;VINO11.SA;2022-11-10
3018;83;PETR4.SA;2022-10-14
20;20;ITUB4.SA;2022-08-22
